Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","41","","Donnée officielle"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","45","","Donnée officielle"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","151","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","15","","Donnée officielle"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","49","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","319","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","247","","Donnée officielle"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","281","","Donnée officielle"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","477","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","710","","Donnée officielle"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","402","","Donnée officielle"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","324","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","161","","Donnée officielle"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","304","","Donnée officielle"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","5","","Donnée officielle"
"TCL","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","7","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","1659","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","2319","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","2489","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","22046","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","26596","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","26220","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","30","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","569","Figues","2019","2019","tonnes","25","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","210","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","178","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","275","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","8","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","137","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","163","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","60","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","224","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","273","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","4","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","585","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","317","","Donnée officielle"
"TCL","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","573","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","2535","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","3074","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","2836","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","48764","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","42017","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","56560","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","49","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","38","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","569","Figues","2019","2019","tonnes","5","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","3165","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","3135","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","3192","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","1666","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","2395","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","1825","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","609","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","524","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","498","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","27","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","2","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","9","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","799","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","1458","","Donnée officielle"
"TCL","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","1217","","Donnée officielle"
"TCL","Cultures et produits animaux","201","Somalie","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","15","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","0","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","22679","","Donnée officielle"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","5702","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","4195","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","20","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","174","","Donnée officielle"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","1842","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","1108","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","42","","Donnée officielle"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","640","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","315","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","523","","Donnée officielle"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","2602","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","276","Soudan","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","2044","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","277","Soudan du Sud","5910","Exportations - Quantité","569","Figues","2019","2019","tonnes","21","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","277","Soudan du Sud","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","27","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","277","Soudan du Sud","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","74","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","277","Soudan du Sud","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","25","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","277","Soudan du Sud","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","111","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","277","Soudan du Sud","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","758","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","277","Soudan du Sud","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","564","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","1206","","Donnée officielle"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","3762","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","1031","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","77","","Donnée officielle"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","7813","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","5928","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","2","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","569","Figues","2019","2019","tonnes","10","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","1","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","1","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","294","","Donnée officielle"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","1692","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","2078","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","169","","Donnée officielle"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","342","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","326","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","5072","","Donnée officielle"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","8761","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","12349","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","104","","Donnée officielle"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","263","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","611","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","73","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","435","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","44","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","31535","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","37286","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","31935","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","66","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","22","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","569","Figues","2019","2019","tonnes","16","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","30","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","12","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","67","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","101","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","243","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","198","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","180","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","162","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","419","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","5","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","42","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","46","","Donnée officielle"
"TCL","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","62","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","71","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","35","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","78","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","37","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","21","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","43","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","56","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","29","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","569","Figues","2019","2019","tonnes","171","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","19","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","25","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","46","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","40","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","51","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","50","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","46","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","37","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","9","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","81","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","83","","Donnée officielle"
"TCL","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","31","","Donnée officielle"
"TCL","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","46106","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","40882","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","19166","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","13","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","30","","Donnée officielle"
"TCL","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","208","Tadjikistan","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","208","Tadjikistan","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","208","Tadjikistan","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","2","","Donnée officielle"
"TCL","Cultures et produits animaux","208","Tadjikistan","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","208","Tadjikistan","5910","Exportations - Quantité","569","Figues","2019","2019","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","208","Tadjikistan","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","16","","Donnée officielle"
"TCL","Cultures et produits animaux","208","Tadjikistan","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","9","","Donnée officielle"
"TCL","Cultures et produits animaux","208","Tadjikistan","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","10","","Donnée officielle"
"TCL","Cultures et produits animaux","208","Tadjikistan","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","348","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","208","Tadjikistan","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","58","","Donnée officielle"
"TCL","Cultures et produits animaux","208","Tadjikistan","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","38","","Donnée officielle"
"TCL","Cultures et produits animaux","208","Tadjikistan","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","219","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","208","Tadjikistan","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","85","","Donnée officielle"
"TCL","Cultures et produits animaux","208","Tadjikistan","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","125","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","631","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","1281","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","849","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","63677","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","56608","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","53618","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","42","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","19","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","569","Figues","2019","2019","tonnes","29","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","1439","","Donnée officielle"
"TCL","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","1430","","Donnée officielle"
