Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production","199","Slovaquie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","281","","Donnée officielle"
"PP","Prix à la Production","199","Slovaquie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","293","","Donnée officielle"
"PP","Prix à la Production","199","Slovaquie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","285","","Donnée officielle"
"PP","Prix à la Production","198","Slovénie","5532","Prix à la Production (USD/tonne)","592","Kiwis","2017","2017","7021","Valeur annuel","USD","1453","","Donnée officielle"
"PP","Prix à la Production","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","612","","Donnée officielle"
"PP","Prix à la Production","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","286","","Donnée officielle"
"PP","Prix à la Production","38","Sri Lanka","5532","Prix à la Production (USD/tonne)","574","Ananas","2019","2019","7021","Valeur annuel","USD","482","","Donnée officielle"
"PP","Prix à la Production","211","Suisse","5532","Prix à la Production (USD/tonne)","592","Kiwis","2017","2017","7021","Valeur annuel","USD","1726","","Donnée officielle"
"PP","Prix à la Production","211","Suisse","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2017","2017","7021","Valeur annuel","USD","3341","","Donnée officielle"
"PP","Prix à la Production","211","Suisse","5532","Prix à la Production (USD/tonne)","592","Kiwis","2018","2018","7021","Valeur annuel","USD","1738","","Donnée officielle"
"PP","Prix à la Production","211","Suisse","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","3540","","Donnée officielle"
"PP","Prix à la Production","211","Suisse","5532","Prix à la Production (USD/tonne)","592","Kiwis","2019","2019","7021","Valeur annuel","USD","1711","","Donnée officielle"
"PP","Prix à la Production","211","Suisse","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2019","2019","7021","Valeur annuel","USD","3444","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","936","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","407","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","600","Papayes","2017","2017","7021","Valeur annuel","USD","715","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","463","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","1136","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","486","Bananes","2018","2018","7021","Valeur annuel","USD","690","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","600","Papayes","2018","2018","7021","Valeur annuel","USD","718","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","444","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","574","Ananas","2019","2019","7021","Valeur annuel","USD","1354","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","486","Bananes","2019","2019","7021","Valeur annuel","USD","814","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","600","Papayes","2019","2019","7021","Valeur annuel","USD","876","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","602","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5532","Prix à la Production (USD/tonne)","569","Figues","2017","2017","7021","Valeur annuel","USD","380","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","190","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5532","Prix à la Production (USD/tonne)","569","Figues","2018","2018","7021","Valeur annuel","USD","355","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5532","Prix à la Production (USD/tonne)","569","Figues","2019","2019","7021","Valeur annuel","USD","341","","Donnée officielle"
"PP","Prix à la Production","216","Thaïlande","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","146","","Donnée officielle"
"PP","Prix à la Production","216","Thaïlande","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","341","","Donnée officielle"
"PP","Prix à la Production","216","Thaïlande","5532","Prix à la Production (USD/tonne)","600","Papayes","2017","2017","7021","Valeur annuel","USD","104","","Donnée officielle"
"PP","Prix à la Production","216","Thaïlande","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","92","","Donnée officielle"
"PP","Prix à la Production","216","Thaïlande","5532","Prix à la Production (USD/tonne)","486","Bananes","2018","2018","7021","Valeur annuel","USD","300","","Donnée officielle"
"PP","Prix à la Production","216","Thaïlande","5532","Prix à la Production (USD/tonne)","600","Papayes","2018","2018","7021","Valeur annuel","USD","110","","Donnée officielle"
"PP","Prix à la Production","216","Thaïlande","5532","Prix à la Production (USD/tonne)","574","Ananas","2019","2019","7021","Valeur annuel","USD","190","","Donnée officielle"
"PP","Prix à la Production","216","Thaïlande","5532","Prix à la Production (USD/tonne)","486","Bananes","2019","2019","7021","Valeur annuel","USD","362","","Donnée officielle"
"PP","Prix à la Production","216","Thaïlande","5532","Prix à la Production (USD/tonne)","600","Papayes","2019","2019","7021","Valeur annuel","USD","135","","Donnée officielle"
"PP","Prix à la Production","217","Togo","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","265","","Donnée officielle"
"PP","Prix à la Production","217","Togo","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","360","","Donnée officielle"
"PP","Prix à la Production","217","Togo","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","252","","Donnée officielle"
"PP","Prix à la Production","217","Togo","5532","Prix à la Production (USD/tonne)","486","Bananes","2018","2018","7021","Valeur annuel","USD","555","","Donnée officielle"
"PP","Prix à la Production","217","Togo","5532","Prix à la Production (USD/tonne)","574","Ananas","2019","2019","7021","Valeur annuel","USD","217","","Donnée officielle"
"PP","Prix à la Production","217","Togo","5532","Prix à la Production (USD/tonne)","486","Bananes","2019","2019","7021","Valeur annuel","USD","336","","Donnée officielle"
"PP","Prix à la Production","220","Trinité-et-Tobago","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","1047","","Donnée officielle"
"PP","Prix à la Production","220","Trinité-et-Tobago","5532","Prix à la Production (USD/tonne)","600","Papayes","2017","2017","7021","Valeur annuel","USD","904","","Donnée officielle"
"PP","Prix à la Production","220","Trinité-et-Tobago","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","627","","Donnée officielle"
"PP","Prix à la Production","220","Trinité-et-Tobago","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","1028","","Donnée officielle"
"PP","Prix à la Production","220","Trinité-et-Tobago","5532","Prix à la Production (USD/tonne)","600","Papayes","2018","2018","7021","Valeur annuel","USD","1004","","Donnée officielle"
"PP","Prix à la Production","220","Trinité-et-Tobago","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","360","","Donnée officielle"
"PP","Prix à la Production","222","Tunisie","5532","Prix à la Production (USD/tonne)","569","Figues","2018","2018","7021","Valeur annuel","USD","1033","","Donnée officielle"
"PP","Prix à la Production","222","Tunisie","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","427","","Donnée officielle"
"PP","Prix à la Production","222","Tunisie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","208","","Donnée officielle"
"PP","Prix à la Production","222","Tunisie","5532","Prix à la Production (USD/tonne)","569","Figues","2019","2019","7021","Valeur annuel","USD","961","","Donnée officielle"
"PP","Prix à la Production","222","Tunisie","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2019","2019","7021","Valeur annuel","USD","387","","Donnée officielle"
"PP","Prix à la Production","222","Tunisie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","166","","Donnée officielle"
"PP","Prix à la Production","223","Turquie","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","657","","Donnée officielle"
"PP","Prix à la Production","223","Turquie","5532","Prix à la Production (USD/tonne)","569","Figues","2017","2017","7021","Valeur annuel","USD","933","","Donnée officielle"
"PP","Prix à la Production","223","Turquie","5532","Prix à la Production (USD/tonne)","592","Kiwis","2017","2017","7021","Valeur annuel","USD","725","","Donnée officielle"
"PP","Prix à la Production","223","Turquie","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2017","2017","7021","Valeur annuel","USD","227","","Donnée officielle"
"PP","Prix à la Production","223","Turquie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","140","","Donnée officielle"
"PP","Prix à la Production","223","Turquie","5532","Prix à la Production (USD/tonne)","486","Bananes","2018","2018","7021","Valeur annuel","USD","612","","Donnée officielle"
"PP","Prix à la Production","223","Turquie","5532","Prix à la Production (USD/tonne)","569","Figues","2018","2018","7021","Valeur annuel","USD","820","","Donnée officielle"
"PP","Prix à la Production","223","Turquie","5532","Prix à la Production (USD/tonne)","592","Kiwis","2018","2018","7021","Valeur annuel","USD","672","","Donnée officielle"
"PP","Prix à la Production","223","Turquie","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","217","","Donnée officielle"
"PP","Prix à la Production","223","Turquie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","136","","Donnée officielle"
"PP","Prix à la Production","223","Turquie","5532","Prix à la Production (USD/tonne)","486","Bananes","2019","2019","7021","Valeur annuel","USD","711","","Donnée officielle"
"PP","Prix à la Production","223","Turquie","5532","Prix à la Production (USD/tonne)","569","Figues","2019","2019","7021","Valeur annuel","USD","864","","Donnée officielle"
"PP","Prix à la Production","223","Turquie","5532","Prix à la Production (USD/tonne)","592","Kiwis","2019","2019","7021","Valeur annuel","USD","649","","Donnée officielle"
"PP","Prix à la Production","223","Turquie","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2019","2019","7021","Valeur annuel","USD","206","","Donnée officielle"
"PP","Prix à la Production","223","Turquie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","123","","Donnée officielle"
"PP","Prix à la Production","230","Ukraine","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","98","","Donnée officielle"
"PP","Prix à la Production","230","Ukraine","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","98","","Donnée officielle"
"PP","Prix à la Production","230","Ukraine","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","110","","Donnée officielle"
"PP","Prix à la Production","234","Uruguay","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2017","2017","7021","Valeur annuel","USD","770","","Donnée officielle"
"PP","Prix à la Production","234","Uruguay","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","290","","Donnée officielle"
"PP","Prix à la Production","234","Uruguay","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","836","","Donnée officielle"
"PP","Prix à la Production","234","Uruguay","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","360","","Donnée officielle"
"PP","Prix à la Production","234","Uruguay","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2019","2019","7021","Valeur annuel","USD","964","","Donnée officielle"
"PP","Prix à la Production","234","Uruguay","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","434","","Donnée officielle"
"PP","Prix à la Production","237","Viet Nam","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","413","","Donnée officielle"
"PP","Prix à la Production","237","Viet Nam","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","336","","Donnée officielle"
"PP","Prix à la Production","237","Viet Nam","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","287","","Donnée officielle"
"PP","Prix à la Production","237","Viet Nam","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","392","","Donnée officielle"
"PP","Prix à la Production","237","Viet Nam","5532","Prix à la Production (USD/tonne)","486","Bananes","2018","2018","7021","Valeur annuel","USD","328","","Donnée officielle"
"PP","Prix à la Production","237","Viet Nam","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","284","","Donnée officielle"
"PP","Prix à la Production","237","Viet Nam","5532","Prix à la Production (USD/tonne)","574","Ananas","2019","2019","7021","Valeur annuel","USD","396","","Donnée officielle"
"PP","Prix à la Production","237","Viet Nam","5532","Prix à la Production (USD/tonne)","486","Bananes","2019","2019","7021","Valeur annuel","USD","339","","Donnée officielle"
"PP","Prix à la Production","237","Viet Nam","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","313","","Donnée officielle"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","691","","Donnée officielle"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","569","Figues","2017","2017","7021","Valeur annuel","USD","2639","","Donnée officielle"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2017","2017","7021","Valeur annuel","USD","1051","","Donnée officielle"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","600","Papayes","2017","2017","7021","Valeur annuel","USD","422","","Donnée officielle"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","1026","","Donnée officielle"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","486","Bananes","2018","2018","7021","Valeur annuel","USD","635","","Donnée officielle"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","569","Figues","2018","2018","7021","Valeur annuel","USD","2520","","Donnée officielle"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","571","","Donnée officielle"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","600","Papayes","2018","2018","7021","Valeur annuel","USD","388","","Donnée officielle"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","690","","Donnée officielle"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","486","Bananes","2019","2019","7021","Valeur annuel","USD","1043","","Donnée officielle"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","569","Figues","2019","2019","7021","Valeur annuel","USD","5043","","Donnée officielle"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","600","Papayes","2019","2019","7021","Valeur annuel","USD","871","","Donnée officielle"
"PP","Prix à la Production","249","Yémen","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","859","","Donnée officielle"
"PP","Prix à la Production","181","Zimbabwe","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","2056","","Donnée officielle"
"PP","Prix à la Production","181","Zimbabwe","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","946","","Donnée officielle"
"PP","Prix à la Production","181","Zimbabwe","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2017","2017","7021","Valeur annuel","USD","1168","","Donnée officielle"
